검색어,월,네이버 전체 검색량,우리 블로그 검색 유입량,검색 점유율,임의검색량설정여부
앞니 넘어짐 잇몸통증,2024-07,5.0,0,0.0,5
앞니 넘어짐 잇몸통증,2024-08,5.0,0,0.0,5
앞니 넘어짐 잇몸통증,2024-09,5.0,0,0.0,5
앞니 넘어짐 잇몸통증,2024-10,5.0,0,0.0,5
앞니 넘어짐 잇몸통증,2024-11,5.0,0,0.0,5
앞니 넘어짐 잇몸통증,2024-12,5.0,0,0.0,5
앞니 넘어짐 잇몸통증,2025-01,5.0,0,0.0,5
앞니 넘어짐 잇몸통증,2025-02,5.0,1,0.2,5
앞니 넘어짐 잇몸통증,2025-03,5.0,0,0.0,5
앞니 넘어짐 잇몸통증,2025-04,5.0,0,0.0,5
앞니 넘어짐 잇몸통증,2025-05,5.0,0,0.0,5
앞니 넘어짐 잇몸통증,2025-06,5.0,0,0.0,5
치과 프랩과정,2024-06,5.0,1,0.2,5
치과 프랩과정,2024-07,5.0,0,0.0,5
치과 프랩과정,2024-08,5.0,0,0.0,5
치과 프랩과정,2024-09,5.0,0,0.0,5
치과 프랩과정,2024-10,5.0,0,0.0,5
치과 프랩과정,2024-11,5.0,0,0.0,5
치과 프랩과정,2024-12,5.0,0,0.0,5
치과 프랩과정,2025-01,5.0,0,0.0,5
치과 프랩과정,2025-02,5.0,0,0.0,5
치과 프랩과정,2025-03,5.0,0,0.0,5
치과 프랩과정,2025-04,5.0,0,0.0,5
치과 프랩과정,2025-05,5.0,0,0.0,5
치과 프랩과정,2025-06,5.0,0,0.0,5
앞니 세게부딪힘,2024-06,5.0,1,0.2,5
앞니 세게부딪힘,2024-07,5.0,0,0.0,5
앞니 세게부딪힘,2024-08,5.0,0,0.0,5
앞니 세게부딪힘,2024-09,5.0,0,0.0,5
앞니 세게부딪힘,2024-10,5.0,0,0.0,5
앞니 세게부딪힘,2024-11,5.0,0,0.0,5
앞니 세게부딪힘,2024-12,5.0,0,0.0,5
앞니 세게부딪힘,2025-01,5.0,0,0.0,5
앞니 세게부딪힘,2025-02,5.0,0,0.0,5
앞니 세게부딪힘,2025-03,5.0,0,0.0,5
앞니 세게부딪힘,2025-04,5.0,0,0.0,5
앞니 세게부딪힘,2025-05,5.0,0,0.0,5
앞니 세게부딪힘,2025-06,5.0,0,0.0,5
2동탄 잇몸 전문병원,2024-06,5.0,0,0.0,5
2동탄 잇몸 전문병원,2024-07,5.0,0,0.0,5
2동탄 잇몸 전문병원,2024-08,5.0,0,0.0,5
2동탄 잇몸 전문병원,2024-09,5.0,0,0.0,5
2동탄 잇몸 전문병원,2024-10,5.0,0,0.0,5
2동탄 잇몸 전문병원,2024-11,5.0,0,0.0,5
2동탄 잇몸 전문병원,2024-12,5.0,0,0.0,5
2동탄 잇몸 전문병원,2025-01,5.0,0,0.0,5
2동탄 잇몸 전문병원,2025-02,5.0,0,0.0,5
2동탄 잇몸 전문병원,2025-03,5.0,0,0.0,5
2동탄 잇몸 전문병원,2025-04,5.0,0,0.0,5
2동탄 잇몸 전문병원,2025-05,5.0,0,0.0,5
2동탄 잇몸 전문병원,2025-06,5.0,0,0.0,5
앞니랑 잇몸이 아파요,2024-06,5.0,0,0.0,5
앞니랑 잇몸이 아파요,2024-07,5.0,1,0.2,5
앞니랑 잇몸이 아파요,2024-08,5.0,0,0.0,5
앞니랑 잇몸이 아파요,2024-09,5.0,0,0.0,5
앞니랑 잇몸이 아파요,2024-10,5.0,0,0.0,5
앞니랑 잇몸이 아파요,2024-11,5.0,0,0.0,5
앞니랑 잇몸이 아파요,2024-12,5.0,0,0.0,5
앞니랑 잇몸이 아파요,2025-01,5.0,0,0.0,5
앞니랑 잇몸이 아파요,2025-02,5.0,0,0.0,5
앞니랑 잇몸이 아파요,2025-03,5.0,0,0.0,5
앞니랑 잇몸이 아파요,2025-04,5.0,0,0.0,5
앞니랑 잇몸이 아파요,2025-05,5.0,0,0.0,5
앞니랑 잇몸이 아파요,2025-06,5.0,0,0.0,5
동탄 앞미심미,2024-06,5.0,0,0.0,5
동탄 앞미심미,2024-07,5.0,1,0.2,5
동탄 앞미심미,2024-08,5.0,0,0.0,5
동탄 앞미심미,2024-09,5.0,0,0.0,5
동탄 앞미심미,2024-10,5.0,0,0.0,5
동탄 앞미심미,2024-11,5.0,0,0.0,5
동탄 앞미심미,2024-12,5.0,0,0.0,5
동탄 앞미심미,2025-01,5.0,0,0.0,5
동탄 앞미심미,2025-02,5.0,0,0.0,5
동탄 앞미심미,2025-03,5.0,0,0.0,5
동탄 앞미심미,2025-04,5.0,0,0.0,5
동탄 앞미심미,2025-05,5.0,0,0.0,5
동탄 앞미심미,2025-06,5.0,0,0.0,5
넘어짐이후 앞니가 아파요,2024-06,5.0,0,0.0,5
넘어짐이후 앞니가 아파요,2024-07,5.0,0,0.0,5
넘어짐이후 앞니가 아파요,2024-08,5.0,1,0.2,5
넘어짐이후 앞니가 아파요,2024-09,5.0,0,0.0,5
넘어짐이후 앞니가 아파요,2024-10,5.0,0,0.0,5
넘어짐이후 앞니가 아파요,2024-11,5.0,0,0.0,5
넘어짐이후 앞니가 아파요,2024-12,5.0,0,0.0,5
넘어짐이후 앞니가 아파요,2025-01,5.0,0,0.0,5
넘어짐이후 앞니가 아파요,2025-02,5.0,0,0.0,5
넘어짐이후 앞니가 아파요,2025-03,5.0,0,0.0,5
넘어짐이후 앞니가 아파요,2025-04,5.0,0,0.0,5
넘어짐이후 앞니가 아파요,2025-05,5.0,0,0.0,5
넘어짐이후 앞니가 아파요,2025-06,5.0,0,0.0,5
앞니 외상 치주인대,2024-06,5.0,0,0.0,5
앞니 외상 치주인대,2024-07,5.0,0,0.0,5
앞니 외상 치주인대,2024-08,5.0,0,0.0,5
앞니 외상 치주인대,2024-09,5.0,0,0.0,5
앞니 외상 치주인대,2024-10,5.0,0,0.0,5
앞니 외상 치주인대,2024-11,5.0,0,0.0,5
앞니 외상 치주인대,2024-12,5.0,0,0.0,5
앞니 외상 치주인대,2025-01,5.0,1,0.2,5
앞니 외상 치주인대,2025-02,5.0,0,0.0,5
앞니 외상 치주인대,2025-03,5.0,0,0.0,5
앞니 외상 치주인대,2025-04,5.0,0,0.0,5
앞니 외상 치주인대,2025-05,5.0,0,0.0,5
앞니 외상 치주인대,2025-06,5.0,0,0.0,5
3unit 브릿지,2024-06,5.0,0,0.0,5
3unit 브릿지,2024-07,5.0,0,0.0,5
3unit 브릿지,2024-08,5.0,0,0.0,5
3unit 브릿지,2024-09,5.0,0,0.0,5
3unit 브릿지,2024-10,5.0,0,0.0,5
3unit 브릿지,2024-11,5.0,0,0.0,5
3unit 브릿지,2024-12,5.0,0,0.0,5
3unit 브릿지,2025-01,5.0,0,0.0,5
3unit 브릿지,2025-02,5.0,0,0.0,5
3unit 브릿지,2025-03,5.0,0,0.0,5
3unit 브릿지,2025-04,5.0,0,0.0,5
3unit 브릿지,2025-05,5.0,0,0.0,5
3unit 브릿지,2025-06,5.0,0,0.0,5
앞니뒤쪽잇몸붓고통증,2024-06,5.0,0,0.0,5
앞니뒤쪽잇몸붓고통증,2024-07,5.0,0,0.0,5
앞니뒤쪽잇몸붓고통증,2024-08,5.0,0,0.0,5
앞니뒤쪽잇몸붓고통증,2024-09,5.0,0,0.0,5
앞니뒤쪽잇몸붓고통증,2024-10,5.0,0,0.0,5
앞니뒤쪽잇몸붓고통증,2024-11,5.0,0,0.0,5
앞니뒤쪽잇몸붓고통증,2024-12,5.0,0,0.0,5
앞니뒤쪽잇몸붓고통증,2025-01,5.0,0,0.0,5
앞니뒤쪽잇몸붓고통증,2025-02,5.0,0,0.0,5
앞니뒤쪽잇몸붓고통증,2025-03,5.0,0,0.0,5
앞니뒤쪽잇몸붓고통증,2025-04,5.0,0,0.0,5
앞니뒤쪽잇몸붓고통증,2025-05,5.0,0,0.0,5
앞니뒤쪽잇몸붓고통증,2025-06,5.0,0,0.0,5
치과 브릿지 제작,2024-06,5.0,0,0.0,5
치과 브릿지 제작,2024-07,5.0,0,0.0,5
치과 브릿지 제작,2024-08,5.0,1,0.2,5
치과 브릿지 제작,2024-09,5.0,0,0.0,5
치과 브릿지 제작,2024-10,5.0,0,0.0,5
치과 브릿지 제작,2024-11,5.0,0,0.0,5
치과 브릿지 제작,2024-12,5.0,0,0.0,5
치과 브릿지 제작,2025-01,5.0,0,0.0,5
치과 브릿지 제작,2025-02,5.0,0,0.0,5
치과 브릿지 제작,2025-03,5.0,0,0.0,5
치과 브릿지 제작,2025-04,5.0,0,0.0,5
치과 브릿지 제작,2025-05,5.0,0,0.0,5
치과 브릿지 제작,2025-06,5.0,0,0.0,5
동탄 잇몸수술,2024-06,5.0,0,0.0,5
동탄 잇몸수술,2024-07,5.0,0,0.0,5
동탄 잇몸수술,2024-08,5.0,0,0.0,5
동탄 잇몸수술,2024-09,5.0,0,0.0,5
동탄 잇몸수술,2024-10,5.0,0,0.0,5
동탄 잇몸수술,2024-11,5.0,0,0.0,5
동탄 잇몸수술,2024-12,5.0,0,0.0,5
동탄 잇몸수술,2025-01,5.0,0,0.0,5
동탄 잇몸수술,2025-02,5.0,0,0.0,5
동탄 잇몸수술,2025-03,5.0,0,0.0,5
동탄 잇몸수술,2025-04,5.0,0,0.0,5
동탄 잇몸수술,2025-05,5.0,0,0.0,5
동탄 잇몸수술,2025-06,5.0,0,0.0,5
이를 부딪혔는데 잇몸,2024-06,5.0,0,0.0,5
이를 부딪혔는데 잇몸,2024-07,5.0,0,0.0,5
이를 부딪혔는데 잇몸,2024-08,5.0,1,0.2,5
이를 부딪혔는데 잇몸,2024-09,5.0,0,0.0,5
이를 부딪혔는데 잇몸,2024-10,5.0,0,0.0,5
이를 부딪혔는데 잇몸,2024-11,5.0,0,0.0,5
이를 부딪혔는데 잇몸,2024-12,5.0,0,0.0,5
이를 부딪혔는데 잇몸,2025-01,5.0,0,0.0,5
이를 부딪혔는데 잇몸,2025-02,5.0,0,0.0,5
이를 부딪혔는데 잇몸,2025-03,5.0,0,0.0,5
이를 부딪혔는데 잇몸,2025-04,5.0,0,0.0,5
이를 부딪혔는데 잇몸,2025-05,5.0,0,0.0,5
이를 부딪혔는데 잇몸,2025-06,5.0,0,0.0,5
왼쪽잇몸이 붓고 이빨이 아파요 열도 나요,2024-06,5.0,0,0.0,5
왼쪽잇몸이 붓고 이빨이 아파요 열도 나요,2024-07,5.0,0,0.0,5
왼쪽잇몸이 붓고 이빨이 아파요 열도 나요,2024-08,5.0,0,0.0,5
왼쪽잇몸이 붓고 이빨이 아파요 열도 나요,2024-09,5.0,0,0.0,5
왼쪽잇몸이 붓고 이빨이 아파요 열도 나요,2024-10,5.0,0,0.0,5
왼쪽잇몸이 붓고 이빨이 아파요 열도 나요,2024-11,5.0,0,0.0,5
왼쪽잇몸이 붓고 이빨이 아파요 열도 나요,2024-12,5.0,0,0.0,5
왼쪽잇몸이 붓고 이빨이 아파요 열도 나요,2025-01,5.0,0,0.0,5
왼쪽잇몸이 붓고 이빨이 아파요 열도 나요,2025-02,5.0,0,0.0,5
왼쪽잇몸이 붓고 이빨이 아파요 열도 나요,2025-03,5.0,0,0.0,5
왼쪽잇몸이 붓고 이빨이 아파요 열도 나요,2025-04,5.0,0,0.0,5
왼쪽잇몸이 붓고 이빨이 아파요 열도 나요,2025-05,5.0,0,0.0,5
왼쪽잇몸이 붓고 이빨이 아파요 열도 나요,2025-06,5.0,0,0.0,5
앞니가 부딪힌뒤 아파요,2024-06,5.0,0,0.0,5
앞니가 부딪힌뒤 아파요,2024-07,5.0,0,0.0,5
앞니가 부딪힌뒤 아파요,2024-08,5.0,1,0.2,5
앞니가 부딪힌뒤 아파요,2024-09,5.0,0,0.0,5
앞니가 부딪힌뒤 아파요,2024-10,5.0,0,0.0,5
앞니가 부딪힌뒤 아파요,2024-11,5.0,0,0.0,5
앞니가 부딪힌뒤 아파요,2024-12,5.0,0,0.0,5
앞니가 부딪힌뒤 아파요,2025-01,5.0,0,0.0,5
앞니가 부딪힌뒤 아파요,2025-02,5.0,0,0.0,5
앞니가 부딪힌뒤 아파요,2025-03,5.0,0,0.0,5
앞니가 부딪힌뒤 아파요,2025-04,5.0,0,0.0,5
앞니가 부딪힌뒤 아파요,2025-05,5.0,0,0.0,5
앞니가 부딪힌뒤 아파요,2025-06,5.0,0,0.0,5
넘어짐 앞니잇몸 통증,2024-06,5.0,0,0.0,5
넘어짐 앞니잇몸 통증,2024-07,5.0,0,0.0,5
넘어짐 앞니잇몸 통증,2024-08,5.0,0,0.0,5
넘어짐 앞니잇몸 통증,2024-09,5.0,0,0.0,5
넘어짐 앞니잇몸 통증,2024-10,5.0,0,0.0,5
넘어짐 앞니잇몸 통증,2024-11,5.0,0,0.0,5
넘어짐 앞니잇몸 통증,2024-12,5.0,0,0.0,5
넘어짐 앞니잇몸 통증,2025-01,5.0,0,0.0,5
넘어짐 앞니잇몸 통증,2025-02,5.0,0,0.0,5
넘어짐 앞니잇몸 통증,2025-03,5.0,1,0.2,5
넘어짐 앞니잇몸 통증,2025-04,5.0,0,0.0,5
넘어짐 앞니잇몸 통증,2025-05,5.0,0,0.0,5
넘어짐 앞니잇몸 통증,2025-06,5.0,0,0.0,5
세게 문 뒤 잇몸이 아파요,2024-06,5.0,0,0.0,5
세게 문 뒤 잇몸이 아파요,2024-07,5.0,0,0.0,5
세게 문 뒤 잇몸이 아파요,2024-08,5.0,0,0.0,5
세게 문 뒤 잇몸이 아파요,2024-09,5.0,0,0.0,5
세게 문 뒤 잇몸이 아파요,2024-10,5.0,0,0.0,5
세게 문 뒤 잇몸이 아파요,2024-11,5.0,0,0.0,5
세게 문 뒤 잇몸이 아파요,2024-12,5.0,0,0.0,5
세게 문 뒤 잇몸이 아파요,2025-01,5.0,1,0.2,5
세게 문 뒤 잇몸이 아파요,2025-02,5.0,0,0.0,5
세게 문 뒤 잇몸이 아파요,2025-03,5.0,0,0.0,5
세게 문 뒤 잇몸이 아파요,2025-04,5.0,0,0.0,5
세게 문 뒤 잇몸이 아파요,2025-05,5.0,0,0.0,5
세게 문 뒤 잇몸이 아파요,2025-06,5.0,0,0.0,5
치아를 부딪혔는데 잇몸이 붓고,2024-06,5.0,0,0.0,5
치아를 부딪혔는데 잇몸이 붓고,2024-07,5.0,0,0.0,5
치아를 부딪혔는데 잇몸이 붓고,2024-08,5.0,0,0.0,5
치아를 부딪혔는데 잇몸이 붓고,2024-09,5.0,0,0.0,5
치아를 부딪혔는데 잇몸이 붓고,2024-10,5.0,0,0.0,5
치아를 부딪혔는데 잇몸이 붓고,2024-11,5.0,0,0.0,5
치아를 부딪혔는데 잇몸이 붓고,2024-12,5.0,0,0.0,5
치아를 부딪혔는데 잇몸이 붓고,2025-01,5.0,0,0.0,5
치아를 부딪혔는데 잇몸이 붓고,2025-02,5.0,1,0.2,5
치아를 부딪혔는데 잇몸이 붓고,2025-03,5.0,0,0.0,5
치아를 부딪혔는데 잇몸이 붓고,2025-04,5.0,0,0.0,5
치아를 부딪혔는데 잇몸이 붓고,2025-05,5.0,0,0.0,5
치아를 부딪혔는데 잇몸이 붓고,2025-06,5.0,0,0.0,5
앞니아래잇몸이 아파요,2024-06,5.0,0,0.0,5
앞니아래잇몸이 아파요,2024-07,5.0,0,0.0,5
앞니아래잇몸이 아파요,2024-08,5.0,1,0.2,5
앞니아래잇몸이 아파요,2024-09,5.0,0,0.0,5
앞니아래잇몸이 아파요,2024-10,5.0,0,0.0,5
앞니아래잇몸이 아파요,2024-11,5.0,0,0.0,5
앞니아래잇몸이 아파요,2024-12,5.0,0,0.0,5
앞니아래잇몸이 아파요,2025-01,5.0,0,0.0,5
앞니아래잇몸이 아파요,2025-02,5.0,0,0.0,5
앞니아래잇몸이 아파요,2025-03,5.0,0,0.0,5
앞니아래잇몸이 아파요,2025-04,5.0,0,0.0,5
앞니아래잇몸이 아파요,2025-05,5.0,0,0.0,5
앞니아래잇몸이 아파요,2025-06,5.0,0,0.0,5
브릿지 치아 부딪힘으로,2024-06,5.0,0,0.0,5
브릿지 치아 부딪힘으로,2024-07,5.0,1,0.2,5
브릿지 치아 부딪힘으로,2024-08,5.0,0,0.0,5
브릿지 치아 부딪힘으로,2024-09,5.0,0,0.0,5
브릿지 치아 부딪힘으로,2024-10,5.0,0,0.0,5
브릿지 치아 부딪힘으로,2024-11,5.0,0,0.0,5
브릿지 치아 부딪힘으로,2024-12,5.0,0,0.0,5
브릿지 치아 부딪힘으로,2025-01,5.0,0,0.0,5
브릿지 치아 부딪힘으로,2025-02,5.0,0,0.0,5
브릿지 치아 부딪힘으로,2025-03,5.0,0,0.0,5
브릿지 치아 부딪힘으로,2025-04,5.0,0,0.0,5
브릿지 치아 부딪힘으로,2025-05,5.0,0,0.0,5
브릿지 치아 부딪힘으로,2025-06,5.0,0,0.0,5
부딪혀 잇몸부음,2024-06,5.0,0,0.0,5
부딪혀 잇몸부음,2024-07,5.0,0,0.0,5
부딪혀 잇몸부음,2024-08,5.0,0,0.0,5
부딪혀 잇몸부음,2024-09,5.0,0,0.0,5
부딪혀 잇몸부음,2024-10,5.0,0,0.0,5
부딪혀 잇몸부음,2024-11,5.0,0,0.0,5
부딪혀 잇몸부음,2024-12,5.0,0,0.0,5
부딪혀 잇몸부음,2025-01,5.0,0,0.0,5
부딪혀 잇몸부음,2025-02,5.0,0,0.0,5
부딪혀 잇몸부음,2025-03,5.0,0,0.0,5
부딪혀 잇몸부음,2025-04,5.0,0,0.0,5
부딪혀 잇몸부음,2025-05,5.0,0,0.0,5
부딪혀 잇몸부음,2025-06,5.0,0,0.0,5
부딪힌후 잇몸이,2024-06,5.0,0,0.0,5
부딪힌후 잇몸이,2024-07,5.0,0,0.0,5
부딪힌후 잇몸이,2024-08,5.0,0,0.0,5
부딪힌후 잇몸이,2024-09,5.0,0,0.0,5
부딪힌후 잇몸이,2024-10,5.0,0,0.0,5
부딪힌후 잇몸이,2024-11,5.0,0,0.0,5
부딪힌후 잇몸이,2024-12,5.0,0,0.0,5
부딪힌후 잇몸이,2025-01,5.0,0,0.0,5
부딪힌후 잇몸이,2025-02,5.0,0,0.0,5
부딪힌후 잇몸이,2025-03,5.0,0,0.0,5
부딪힌후 잇몸이,2025-04,5.0,0,0.0,5
부딪힌후 잇몸이,2025-05,5.0,0,0.0,5
부딪힌후 잇몸이,2025-06,5.0,0,0.0,5
앞니 브릿지 치아 부딪힘,2024-06,5.0,0,0.0,5
앞니 브릿지 치아 부딪힘,2024-07,5.0,0,0.0,5
앞니 브릿지 치아 부딪힘,2024-08,5.0,0,0.0,5
앞니 브릿지 치아 부딪힘,2024-09,5.0,0,0.0,5
앞니 브릿지 치아 부딪힘,2024-10,5.0,0,0.0,5
앞니 브릿지 치아 부딪힘,2024-11,5.0,0,0.0,5
앞니 브릿지 치아 부딪힘,2024-12,5.0,1,0.2,5
앞니 브릿지 치아 부딪힘,2025-01,5.0,0,0.0,5
앞니 브릿지 치아 부딪힘,2025-02,5.0,0,0.0,5
앞니 브릿지 치아 부딪힘,2025-03,5.0,0,0.0,5
앞니 브릿지 치아 부딪힘,2025-04,5.0,0,0.0,5
앞니 브릿지 치아 부딪힘,2025-05,5.0,0,0.0,5
앞니 브릿지 치아 부딪힘,2025-06,5.0,0,0.0,5
부딪힌뒤 잇몸통증,2024-06,5.0,1,0.2,5
부딪힌뒤 잇몸통증,2024-07,5.0,0,0.0,5
부딪힌뒤 잇몸통증,2024-08,5.0,0,0.0,5
부딪힌뒤 잇몸통증,2024-09,5.0,0,0.0,5
부딪힌뒤 잇몸통증,2024-10,5.0,0,0.0,5
부딪힌뒤 잇몸통증,2024-11,5.0,0,0.0,5
부딪힌뒤 잇몸통증,2024-12,5.0,0,0.0,5
부딪힌뒤 잇몸통증,2025-01,5.0,0,0.0,5
부딪힌뒤 잇몸통증,2025-02,5.0,0,0.0,5
부딪힌뒤 잇몸통증,2025-03,5.0,0,0.0,5
부딪힌뒤 잇몸통증,2025-04,5.0,0,0.0,5
부딪힌뒤 잇몸통증,2025-05,5.0,0,0.0,5
부딪힌뒤 잇몸통증,2025-06,5.0,0,0.0,5
동탄 호수공원 엑스레이 소아과,2024-06,5.0,0,0.0,5
동탄 호수공원 엑스레이 소아과,2024-07,5.0,0,0.0,5
동탄 호수공원 엑스레이 소아과,2024-08,5.0,1,0.2,5
동탄 호수공원 엑스레이 소아과,2024-09,5.0,0,0.0,5
동탄 호수공원 엑스레이 소아과,2024-10,5.0,0,0.0,5
동탄 호수공원 엑스레이 소아과,2024-11,5.0,0,0.0,5
동탄 호수공원 엑스레이 소아과,2024-12,5.0,0,0.0,5
동탄 호수공원 엑스레이 소아과,2025-01,5.0,0,0.0,5
동탄 호수공원 엑스레이 소아과,2025-02,5.0,0,0.0,5
동탄 호수공원 엑스레이 소아과,2025-03,5.0,0,0.0,5
동탄 호수공원 엑스레이 소아과,2025-04,5.0,0,0.0,5
동탄 호수공원 엑스레이 소아과,2025-05,5.0,0,0.0,5
동탄 호수공원 엑스레이 소아과,2025-06,5.0,0,0.0,5
앞니 뒤에 잇몸 누르면 아파요,2024-06,5.0,0,0.0,5
앞니 뒤에 잇몸 누르면 아파요,2024-07,5.0,0,0.0,5
앞니 뒤에 잇몸 누르면 아파요,2024-08,5.0,0,0.0,5
앞니 뒤에 잇몸 누르면 아파요,2024-09,5.0,0,0.0,5
앞니 뒤에 잇몸 누르면 아파요,2024-10,5.0,0,0.0,5
앞니 뒤에 잇몸 누르면 아파요,2024-11,5.0,0,0.0,5
앞니 뒤에 잇몸 누르면 아파요,2024-12,5.0,0,0.0,5
앞니 뒤에 잇몸 누르면 아파요,2025-01,5.0,0,0.0,5
앞니 뒤에 잇몸 누르면 아파요,2025-02,5.0,0,0.0,5
앞니 뒤에 잇몸 누르면 아파요,2025-03,5.0,0,0.0,5
앞니 뒤에 잇몸 누르면 아파요,2025-04,5.0,0,0.0,5
앞니 뒤에 잇몸 누르면 아파요,2025-05,5.0,0,0.0,5
앞니 뒤에 잇몸 누르면 아파요,2025-06,5.0,0,0.0,5
이가 부딪혔는데 아파요,2024-06,5.0,0,0.0,5
이가 부딪혔는데 아파요,2024-07,5.0,0,0.0,5
이가 부딪혔는데 아파요,2024-08,5.0,0,0.0,5
이가 부딪혔는데 아파요,2024-09,5.0,0,0.0,5
이가 부딪혔는데 아파요,2024-10,5.0,0,0.0,5
이가 부딪혔는데 아파요,2024-11,5.0,1,0.2,5
이가 부딪혔는데 아파요,2024-12,5.0,0,0.0,5
이가 부딪혔는데 아파요,2025-01,5.0,0,0.0,5
이가 부딪혔는데 아파요,2025-02,5.0,0,0.0,5
이가 부딪혔는데 아파요,2025-03,5.0,0,0.0,5
이가 부딪혔는데 아파요,2025-04,5.0,0,0.0,5
이가 부딪혔는데 아파요,2025-05,5.0,0,0.0,5
이가 부딪혔는데 아파요,2025-06,5.0,0,0.0,5
잇몸이붓고아파요,2024-06,42.0,0,0.0,0
잇몸이붓고아파요,2024-07,54.0,0,0.0,0
잇몸이붓고아파요,2024-08,50.0,0,0.0,0
잇몸이붓고아파요,2024-09,55.0,0,0.0,0
잇몸이붓고아파요,2024-10,44.0,0,0.0,0
잇몸이붓고아파요,2024-11,32.0,0,0.0,0
잇몸이붓고아파요,2024-12,43.0,0,0.0,0
잇몸이붓고아파요,2025-01,54.0,0,0.0,0
잇몸이붓고아파요,2025-02,51.0,0,0.0,0
잇몸이붓고아파요,2025-03,127.0,0,0.0,0
잇몸이붓고아파요,2025-04,200.0,0,0.0,0
잇몸이붓고아파요,2025-05,119.0,0,0.0,0
잇몸이붓고아파요,2025-06,24.0,0,0.0,0
잇몸 부딪힘 시림,2024-06,5.0,0,0.0,5
잇몸 부딪힘 시림,2024-07,5.0,0,0.0,5
잇몸 부딪힘 시림,2024-08,5.0,0,0.0,5
잇몸 부딪힘 시림,2024-09,5.0,0,0.0,5
잇몸 부딪힘 시림,2024-10,5.0,0,0.0,5
잇몸 부딪힘 시림,2024-11,5.0,0,0.0,5
잇몸 부딪힘 시림,2024-12,5.0,1,0.2,5
잇몸 부딪힘 시림,2025-01,5.0,0,0.0,5
잇몸 부딪힘 시림,2025-02,5.0,0,0.0,5
잇몸 부딪힘 시림,2025-03,5.0,0,0.0,5
잇몸 부딪힘 시림,2025-04,5.0,0,0.0,5
잇몸 부딪힘 시림,2025-05,5.0,0,0.0,5
잇몸 부딪힘 시림,2025-06,5.0,0,0.0,5
동탄2목동치과,2024-06,37.0,0,0.0,0
동탄2목동치과,2024-07,37.0,0,0.0,0
동탄2목동치과,2024-08,46.0,1,0.021739130434782608,0
동탄2목동치과,2024-09,58.0,0,0.0,0
동탄2목동치과,2024-10,32.0,0,0.0,0
동탄2목동치과,2024-11,38.0,0,0.0,0
동탄2목동치과,2024-12,35.0,0,0.0,0
동탄2목동치과,2025-01,31.0,0,0.0,0
동탄2목동치과,2025-02,37.0,0,0.0,0
동탄2목동치과,2025-03,10.0,0,0.0,0
동탄2목동치과,2025-04,23.0,0,0.0,0
동탄2목동치과,2025-05,47.0,0,0.0,0
동탄2목동치과,2025-06,23.0,0,0.0,0
동탄2목동에위치한수면치과어디가좋은가요,2024-06,5.0,0,0.0,5
동탄2목동에위치한수면치과어디가좋은가요,2024-07,5.0,0,0.0,5
동탄2목동에위치한수면치과어디가좋은가요,2024-08,5.0,1,0.2,5
동탄2목동에위치한수면치과어디가좋은가요,2024-09,5.0,0,0.0,5
동탄2목동에위치한수면치과어디가좋은가요,2024-10,5.0,0,0.0,5
동탄2목동에위치한수면치과어디가좋은가요,2024-11,5.0,0,0.0,5
동탄2목동에위치한수면치과어디가좋은가요,2024-12,5.0,0,0.0,5
동탄2목동에위치한수면치과어디가좋은가요,2025-01,5.0,0,0.0,5
동탄2목동에위치한수면치과어디가좋은가요,2025-02,5.0,0,0.0,5
동탄2목동에위치한수면치과어디가좋은가요,2025-03,5.0,0,0.0,5
동탄2목동에위치한수면치과어디가좋은가요,2025-04,5.0,0,0.0,5
동탄2목동에위치한수면치과어디가좋은가요,2025-05,5.0,0,0.0,5
동탄2목동에위치한수면치과어디가좋은가요,2025-06,5.0,0,0.0,5
잇몸 검붉은,2024-06,5.0,0,0.0,5
잇몸 검붉은,2024-07,5.0,0,0.0,5
잇몸 검붉은,2024-08,11.0,0,0.0,0
잇몸 검붉은,2024-09,5.0,0,0.0,5
잇몸 검붉은,2024-10,11.0,0,0.0,0
잇몸 검붉은,2024-11,11.0,0,0.0,0
잇몸 검붉은,2024-12,5.0,0,0.0,5
잇몸 검붉은,2025-01,10.0,0,0.0,0
잇몸 검붉은,2025-02,5.0,0,0.0,5
잇몸 검붉은,2025-03,5.0,0,0.0,5
잇몸 검붉은,2025-04,5.0,0,0.0,5
잇몸 검붉은,2025-05,10.0,1,0.1,0
잇몸 검붉은,2025-06,12.0,0,0.0,0
동탄 앞니 인플란트 치과,2024-06,5.0,0,0.0,5
동탄 앞니 인플란트 치과,2024-07,5.0,0,0.0,5
동탄 앞니 인플란트 치과,2024-08,5.0,1,0.2,5
동탄 앞니 인플란트 치과,2024-09,5.0,0,0.0,5
동탄 앞니 인플란트 치과,2024-10,5.0,0,0.0,5
동탄 앞니 인플란트 치과,2024-11,5.0,0,0.0,5
동탄 앞니 인플란트 치과,2024-12,5.0,0,0.0,5
동탄 앞니 인플란트 치과,2025-01,5.0,0,0.0,5
동탄 앞니 인플란트 치과,2025-02,5.0,0,0.0,5
동탄 앞니 인플란트 치과,2025-03,5.0,0,0.0,5
동탄 앞니 인플란트 치과,2025-04,5.0,0,0.0,5
동탄 앞니 인플란트 치과,2025-05,5.0,0,0.0,5
동탄 앞니 인플란트 치과,2025-06,5.0,0,0.0,5
임플란트 식립후 잇몸이 검게 변한 이유?,2024-06,5.0,0,0.0,5
