date,keyword,is_brand,cnt
2024-07,30대 앞니 임플란트,N,12
2023-08,30대 앞니 임플란트,N,12
2024-08,30대 앞니 임플란트,N,21
2024-12,30대 앞니 임플란트,N,13
2023-10,30대 앞니 임플란트,N,26
2023-12,30대 앞니 임플란트,N,11
2024-04,30대 앞니 임플란트,N,10
2025-06,30대 앞니 임플란트,N,10
2024-11,30대 앞니 임플란트,N,12
2025-03,30대 앞니 임플란트,N,33
2025-04,30대 앞니 임플란트,N,14
2023-07,30대 앞니 임플란트,N,10
2024-05,30대 앞니 임플란트,N,13
2025-02,30대 앞니 임플란트,N,21
2023-11,30대 앞니 임플란트,N,14
2024-10,30대 앞니 임플란트,N,32
2025-01,30대 앞니 임플란트,N,13
2025-05,30대 앞니 임플란트,N,20
2023-10,임플란트 보철이 빠졌어요,N,11
2023-12,임플란트 보철이 빠졌어요,N,11
2023-11,임플란트 보철이 빠졌어요,N,10
2025-05,임플란트 보철이 빠졌어요,N,12
2025-06,골드크라운 후기,N,10
2025-04,골드크라운 후기,N,12
2024-06,어금니 파절,N,410
2024-09,어금니 파절,N,450
2024-03,어금니 파절,N,440
2024-07,어금니 파절,N,340
2023-08,어금니 파절,N,440
2024-08,어금니 파절,N,440
2024-12,어금니 파절,N,440
2024-02,어금니 파절,N,430
2023-10,어금니 파절,N,440
2023-12,어금니 파절,N,400
2024-04,어금니 파절,N,410
2025-06,어금니 파절,N,310
2024-11,어금니 파절,N,420
2025-03,어금니 파절,N,470
2025-04,어금니 파절,N,400
2023-07,어금니 파절,N,410
2023-09,어금니 파절,N,410
2024-01,어금니 파절,N,460
2024-05,어금니 파절,N,440
2025-02,어금니 파절,N,480
2023-11,어금니 파절,N,400
2024-10,어금니 파절,N,460
2025-01,어금니 파절,N,450
2025-05,어금니 파절,N,330
2025-06,작은임플란트,N,10
2024-09,작은 어금니 크랙,N,12
2024-07,작은 어금니 크랙,N,14
2024-08,작은 어금니 크랙,N,14
2025-04,작은 어금니 크랙,N,10
2025-02,작은 어금니 크랙,N,10
2024-06,동탄나무치과,N,250
2024-09,동탄나무치과,N,180
2024-03,동탄나무치과,N,230
2024-07,동탄나무치과,N,230
2023-08,동탄나무치과,N,230
2024-08,동탄나무치과,N,240
2024-12,동탄나무치과,N,240
2024-02,동탄나무치과,N,290
2023-10,동탄나무치과,N,240
2023-12,동탄나무치과,N,190
2024-04,동탄나무치과,N,220
2025-06,동탄나무치과,N,260
2024-11,동탄나무치과,N,280
2025-03,동탄나무치과,N,300
2025-04,동탄나무치과,N,340
2023-07,동탄나무치과,N,270
2023-09,동탄나무치과,N,200
2024-01,동탄나무치과,N,300
2024-05,동탄나무치과,N,270
2025-02,동탄나무치과,N,240
2023-11,동탄나무치과,N,230
2024-10,동탄나무치과,N,230
2025-01,동탄나무치과,N,210
2025-05,동탄나무치과,N,460
2024-07,유치 치수절단술,N,13
2024-08,유치 치수절단술,N,15
2023-07,유치 치수절단술,N,15
2024-01,유치 치수절단술,N,10
2023-11,유치 치수절단술,N,13
2024-06,부분 치수 절단술,N,40
2024-09,부분 치수 절단술,N,20
2024-03,부분 치수 절단술,N,20
2024-07,부분 치수 절단술,N,130
2024-08,부분 치수 절단술,N,40
2024-12,부분 치수 절단술,N,30
2024-02,부분 치수 절단술,N,18
2023-10,부분 치수 절단술,N,27
2024-04,부분 치수 절단술,N,20
2025-06,부분 치수 절단술,N,30
2024-11,부분 치수 절단술,N,30
2025-03,부분 치수 절단술,N,30
2025-04,부분 치수 절단술,N,20
2023-09,부분 치수 절단술,N,19
2024-05,부분 치수 절단술,N,19
2025-02,부분 치수 절단술,N,20
2024-10,부분 치수 절단술,N,40
2025-01,부분 치수 절단술,N,20
2025-05,부분 치수 절단술,N,30
2025-04,MTA 치수 절단술,N,15
2024-01,MTA 치수 절단술,N,11
2025-01,MTA 치수 절단술,N,20
2024-08,임플란트 전치부,N,12
2025-03,임플란트 전치부,N,13
2024-09,전치부 심미보철,N,12
2024-03,전치부 심미보철,N,12
2024-07,전치부 심미보철,N,18
2024-02,전치부 심미보철,N,11
2024-01,전치부 심미보철,N,12
2024-06,임플란트 상악동 염증,N,12
2024-07,임플란트 상악동 염증,N,12
2024-12,임플란트 상악동 염증,N,10
2024-02,임플란트 상악동 염증,N,12
2025-06,임플란트 상악동 염증,N,15
2025-04,임플란트 상악동 염증,N,23
2023-09,임플란트 상악동 염증,N,12
2024-01,임플란트 상악동 염증,N,11
2024-10,임플란트 상악동 염증,N,14
2025-05,임플란트 상악동 염증,N,22
2024-03,40대 염증,N,11
2023-08,40대 염증,N,26
2024-08,40대 염증,N,12
2023-09,40대 염증,N,12
2023-11,상악동염증약,N,12
2025-05,상악동염증약,N,14
2024-06,상악동 염증치료,N,12
2024-07,상악동 염증치료,N,17
2024-08,상악동 염증치료,N,11
2024-12,상악동 염증치료,N,27
2024-02,상악동 염증치료,N,14
2023-12,상악동 염증치료,N,11
2024-04,상악동 염증치료,N,25
2025-06,상악동 염증치료,N,15
2024-11,상악동 염증치료,N,13
2025-03,상악동 염증치료,N,26
2025-04,상악동 염증치료,N,26
2023-07,상악동 염증치료,N,21
2023-09,상악동 염증치료,N,12
2024-01,상악동 염증치료,N,16
2025-02,상악동 염증치료,N,13
2023-11,상악동 염증치료,N,14
2024-10,상악동 염증치료,N,12
2025-01,상악동 염증치료,N,26
2025-05,상악동 염증치료,N,15
2024-06,재신경치료 고름,N,25
2024-09,재신경치료 고름,N,11
2024-03,재신경치료 고름,N,12
2024-07,재신경치료 고름,N,11
2023-08,재신경치료 고름,N,29
2024-08,재신경치료 고름,N,23
2024-02,재신경치료 고름,N,12
2023-12,재신경치료 고름,N,11
2025-06,재신경치료 고름,N,21
2024-11,재신경치료 고름,N,11
2025-03,재신경치료 고름,N,11
2025-04,재신경치료 고름,N,22
2023-09,재신경치료 고름,N,12
2024-01,재신경치료 고름,N,20
2025-02,재신경치료 고름,N,20
2023-11,재신경치료 고름,N,23
2024-10,재신경치료 고름,N,12
2025-01,재신경치료 고름,N,12
2025-05,재신경치료 고름,N,13
2024-06,북광장 치과,N,31
2024-09,북광장 치과,N,34
2024-03,북광장 치과,N,50
2024-07,북광장 치과,N,62
2023-08,북광장 치과,N,70
2024-08,북광장 치과,N,43
2024-12,북광장 치과,N,35
2024-02,북광장 치과,N,50
2023-10,북광장 치과,N,50
2023-12,북광장 치과,N,60
2024-04,북광장 치과,N,45
2025-06,북광장 치과,N,40
2024-11,북광장 치과,N,33
2025-03,북광장 치과,N,45
2025-04,북광장 치과,N,44
2023-07,북광장 치과,N,76
2023-09,북광장 치과,N,51
2024-01,북광장 치과,N,45
2024-05,북광장 치과,N,40
2025-02,북광장 치과,N,37
2023-11,북광장 치과,N,70
2024-10,북광장 치과,N,36
2025-01,북광장 치과,N,64
2025-05,북광장 치과,N,45
2024-06,동탄 북광장,N,3890
2024-09,동탄 북광장,N,3690
2024-03,동탄 북광장,N,4850
2024-07,동탄 북광장,N,4040
2023-08,동탄 북광장,N,4390
2024-08,동탄 북광장,N,4320
2024-12,동탄 북광장,N,4280
2024-02,동탄 북광장,N,4990
2023-10,동탄 북광장,N,3780
2023-12,동탄 북광장,N,4470
2024-04,동탄 북광장,N,5110
2025-06,동탄 북광장,N,3320
2024-11,동탄 북광장,N,3890
2025-03,동탄 북광장,N,3600
2025-04,동탄 북광장,N,3140
2023-07,동탄 북광장,N,4280
2023-09,동탄 북광장,N,3910
2024-01,동탄 북광장,N,5100
2024-05,동탄 북광장,N,4550
2025-02,동탄 북광장,N,3470
2023-11,동탄 북광장,N,3940
2024-10,동탄 북광장,N,3990
2025-01,동탄 북광장,N,3690
2025-05,동탄 북광장,N,3470
2024-06,동탄호수공원 신경과,N,14
2024-09,동탄호수공원 신경과,N,10
2024-07,동탄호수공원 신경과,N,11
2024-08,동탄호수공원 신경과,N,12
2024-12,동탄호수공원 신경과,N,11
2023-10,동탄호수공원 신경과,N,11
2025-06,동탄호수공원 신경과,N,10
2024-11,동탄호수공원 신경과,N,13
2025-03,동탄호수공원 신경과,N,13
2025-04,동탄호수공원 신경과,N,12
2023-07,동탄호수공원 신경과,N,17
2025-05,동탄호수공원 신경과,N,12
2024-06,크라운씌우는과정,N,12
2024-09,크라운씌우는과정,N,10
2024-03,크라운씌우는과정,N,22
2024-07,크라운씌우는과정,N,14
2023-08,크라운씌우는과정,N,11
2024-08,크라운씌우는과정,N,12
2024-12,크라운씌우는과정,N,14
2024-02,크라운씌우는과정,N,14
2023-10,크라운씌우는과정,N,12
2023-12,크라운씌우는과정,N,10
2024-04,크라운씌우는과정,N,10
2025-06,크라운씌우는과정,N,12
2024-11,크라운씌우는과정,N,15
2025-03,크라운씌우는과정,N,10
2025-04,크라운씌우는과정,N,23
2023-07,크라운씌우는과정,N,14
2024-01,크라운씌우는과정,N,12
2024-05,크라운씌우는과정,N,14
2025-02,크라운씌우는과정,N,14
2024-10,크라운씌우는과정,N,14
2025-01,크라운씌우는과정,N,10
2025-05,크라운씌우는과정,N,12
2024-06,오른쪽 어금니 통증,N,460
2024-09,오른쪽 어금니 통증,N,410
2024-03,오른쪽 어금니 통증,N,470
2024-07,오른쪽 어금니 통증,N,470
2023-08,오른쪽 어금니 통증,N,340
2024-08,오른쪽 어금니 통증,N,470
2024-12,오른쪽 어금니 통증,N,290
2024-02,오른쪽 어금니 통증,N,410
2023-10,오른쪽 어금니 통증,N,280
2023-12,오른쪽 어금니 통증,N,290
2024-04,오른쪽 어금니 통증,N,370
2025-06,오른쪽 어금니 통증,N,260
2024-11,오른쪽 어금니 통증,N,350
2025-03,오른쪽 어금니 통증,N,340
2025-04,오른쪽 어금니 통증,N,220
2023-07,오른쪽 어금니 통증,N,370
2023-09,오른쪽 어금니 통증,N,260
2024-01,오른쪽 어금니 통증,N,380
2024-05,오른쪽 어금니 통증,N,420
2025-02,오른쪽 어금니 통증,N,260
2023-11,오른쪽 어금니 통증,N,310
2024-10,오른쪽 어금니 통증,N,370
2025-01,오른쪽 어금니 통증,N,310
2025-05,오른쪽 어금니 통증,N,230
2024-03,수직 골소실,N,13
2024-07,수직 골소실,N,12
2023-10,수직 골소실,N,14
2024-04,수직 골소실,N,13
2025-06,수직 골소실,N,18
2023-09,수직 골소실,N,16
2024-06,어금니 금감,N,380
2024-09,어금니 금감,N,390
2024-03,어금니 금감,N,440
2024-07,어금니 금감,N,420
2023-08,어금니 금감,N,76
2024-08,어금니 금감,N,350
2024-12,어금니 금감,N,380
2024-02,어금니 금감,N,430
2023-10,어금니 금감,N,90
2023-12,어금니 금감,N,380
2024-04,어금니 금감,N,420
2025-06,어금니 금감,N,59
2024-11,어금니 금감,N,430
2025-03,어금니 금감,N,580
2025-04,어금니 금감,N,400
2023-07,어금니 금감,N,90
2023-09,어금니 금감,N,100
2024-01,어금니 금감,N,410
2024-05,어금니 금감,N,450
2025-02,어금니 금감,N,520
2023-11,어금니 금감,N,220
2024-10,어금니 금감,N,500
2025-01,어금니 금감,N,460
2025-05,어금니 금감,N,380
2024-06,신경치료 금,N,49
2024-09,신경치료 금,N,47
2024-03,신경치료 금,N,50
2024-07,신경치료 금,N,48
2023-08,신경치료 금,N,60
2024-08,신경치료 금,N,54
2024-12,신경치료 금,N,60
2024-02,신경치료 금,N,39
2023-10,신경치료 금,N,60
2023-12,신경치료 금,N,49
2024-04,신경치료 금,N,60
2025-06,신경치료 금,N,27
2024-11,신경치료 금,N,45
2025-03,신경치료 금,N,32
2025-04,신경치료 금,N,36
2023-07,신경치료 금,N,50
2023-09,신경치료 금,N,47
2024-01,신경치료 금,N,57
2024-05,신경치료 금,N,44
2025-02,신경치료 금,N,32
2023-11,신경치료 금,N,50
2024-10,신경치료 금,N,45
2025-01,신경치료 금,N,48
2025-05,신경치료 금,N,22
2024-06,치과 endo,N,150
2024-09,치과 endo,N,150
2024-03,치과 endo,N,120
2024-07,치과 endo,N,230
2023-08,치과 endo,N,250
2024-08,치과 endo,N,180
2024-12,치과 endo,N,100
2024-02,치과 endo,N,90
2023-10,치과 endo,N,110
2023-12,치과 endo,N,120
2024-04,치과 endo,N,120
2025-06,치과 endo,N,80
2024-11,치과 endo,N,80
2025-03,치과 endo,N,100
2025-04,치과 endo,N,110
2023-07,치과 endo,N,330
2023-09,치과 endo,N,130
2024-01,치과 endo,N,150
2024-05,치과 endo,N,90
2025-02,치과 endo,N,80
2023-11,치과 endo,N,180
2024-10,치과 endo,N,100
2025-01,치과 endo,N,130
2025-05,치과 endo,N,90
2024-06,치과 발수 과정,N,10
2024-07,치과 발수 과정,N,13
2023-07,치과 발수 과정,N,12
2024-01,치과 발수 과정,N,20
2025-01,치과 발수 과정,N,14
2024-06,벌어진 앞니 치료,N,11
2024-09,벌어진 앞니 치료,N,18
2024-03,벌어진 앞니 치료,N,15
2024-07,벌어진 앞니 치료,N,19
2023-08,벌어진 앞니 치료,N,12
2024-08,벌어진 앞니 치료,N,13
2024-02,벌어진 앞니 치료,N,14
2023-10,벌어진 앞니 치료,N,15
2023-12,벌어진 앞니 치료,N,12
2024-04,벌어진 앞니 치료,N,21
2024-11,벌어진 앞니 치료,N,12
2025-03,벌어진 앞니 치료,N,24
2025-04,벌어진 앞니 치료,N,14
2023-07,벌어진 앞니 치료,N,13
2023-09,벌어진 앞니 치료,N,13
2024-01,벌어진 앞니 치료,N,14
2024-05,벌어진 앞니 치료,N,15
2025-02,벌어진 앞니 치료,N,12
2023-11,벌어진 앞니 치료,N,17
2024-10,벌어진 앞니 치료,N,16
2025-01,벌어진 앞니 치료,N,18
2025-05,벌어진 앞니 치료,N,12
2024-06,임플란트 뼈이식 가루,N,29
2024-09,임플란트 뼈이식 가루,N,14
2024-03,임플란트 뼈이식 가루,N,35
2024-07,임플란트 뼈이식 가루,N,28
2023-08,임플란트 뼈이식 가루,N,25
2024-08,임플란트 뼈이식 가루,N,26
2024-12,임플란트 뼈이식 가루,N,26
2024-02,임플란트 뼈이식 가루,N,24
2023-10,임플란트 뼈이식 가루,N,13
2023-12,임플란트 뼈이식 가루,N,14
2024-04,임플란트 뼈이식 가루,N,31
2025-06,임플란트 뼈이식 가루,N,33
2024-11,임플란트 뼈이식 가루,N,28
2025-03,임플란트 뼈이식 가루,N,31
2025-04,임플란트 뼈이식 가루,N,15
2023-07,임플란트 뼈이식 가루,N,26
2023-09,임플란트 뼈이식 가루,N,13
2024-01,임플란트 뼈이식 가루,N,26
2024-05,임플란트 뼈이식 가루,N,30
2025-02,임플란트 뼈이식 가루,N,14
2023-11,임플란트 뼈이식 가루,N,25
2024-10,임플란트 뼈이식 가루,N,21
2025-01,임플란트 뼈이식 가루,N,25
2025-05,임플란트 뼈이식 가루,N,22
2024-06,신경 죽은 치아,N,65
2024-09,신경 죽은 치아,N,57
2024-03,신경 죽은 치아,N,56
2024-07,신경 죽은 치아,N,56
2023-08,신경 죽은 치아,N,68
2024-08,신경 죽은 치아,N,70
2024-12,신경 죽은 치아,N,160
2024-02,신경 죽은 치아,N,80
2023-10,신경 죽은 치아,N,66
2023-12,신경 죽은 치아,N,69
2024-04,신경 죽은 치아,N,59
2025-06,신경 죽은 치아,N,46
2024-11,신경 죽은 치아,N,180
2025-03,신경 죽은 치아,N,139
2025-04,신경 죽은 치아,N,78
2023-07,신경 죽은 치아,N,54
2023-09,신경 죽은 치아,N,42
2024-01,신경 죽은 치아,N,57
2024-05,신경 죽은 치아,N,79
2025-02,신경 죽은 치아,N,150
2023-11,신경 죽은 치아,N,66
2024-10,신경 죽은 치아,N,100
2025-01,신경 죽은 치아,N,160
2025-05,신경 죽은 치아,N,40
2024-06,앞니 검은 얼룩,N,12
2023-08,앞니 검은 얼룩,N,12
2025-06,앞니 검은 얼룩,N,11
2025-04,앞니 검은 얼룩,N,116
2024-05,앞니 검은 얼룩,N,11
2025-05,앞니 검은 얼룩,N,32
2025-06,앞니 변색 이유,N,20
2025-05,앞니 변색 이유,N,22
2023-12,죽은앞니,N,10
2024-06,신경치료 인레이,N,170
2024-09,신경치료 인레이,N,140
2024-03,신경치료 인레이,N,160
2024-07,신경치료 인레이,N,140
2023-08,신경치료 인레이,N,160
2024-08,신경치료 인레이,N,160
2024-12,신경치료 인레이,N,560
2024-02,신경치료 인레이,N,150
2023-10,신경치료 인레이,N,140
2023-12,신경치료 인레이,N,160
2024-04,신경치료 인레이,N,150
2025-06,신경치료 인레이,N,190
2024-11,신경치료 인레이,N,530
2025-03,신경치료 인레이,N,470
2025-04,신경치료 인레이,N,210
2023-07,신경치료 인레이,N,160
2023-09,신경치료 인레이,N,150
2024-01,신경치료 인레이,N,180
2024-05,신경치료 인레이,N,160
2025-02,신경치료 인레이,N,490
2023-11,신경치료 인레이,N,170
2024-10,신경치료 인레이,N,290
2025-01,신경치료 인레이,N,370
2025-05,신경치료 인레이,N,230
2024-02,인레이 호수,N,11
2024-06,충치현미경,N,10
2024-03,충치현미경,N,13
2023-08,충치현미경,N,10
2024-02,충치현미경,N,14
2023-12,충치현미경,N,12
2025-03,충치현미경,N,11
2023-09,충치현미경,N,15
2024-01,충치현미경,N,15
2025-02,충치현미경,N,10
2023-11,충치현미경,N,22
2024-10,충치현미경,N,16
2024-06,어금니온레이,N,15
2024-09,어금니온레이,N,21
2024-07,어금니온레이,N,13
2024-08,어금니온레이,N,13
2024-12,어금니온레이,N,16
2025-06,어금니온레이,N,14
2025-03,어금니온레이,N,11
2025-04,어금니온레이,N,17
2024-05,어금니온레이,N,11
2025-01,어금니온레이,N,11
2025-05,어금니온레이,N,22
2024-03,레진 와이어 스프린트,N,16
2024-08,레진 와이어 스프린트,N,17
2023-10,레진 와이어 스프린트,N,12
2024-04,레진 와이어 스프린트,N,15
2024-01,레진 와이어 스프린트,N,14
2025-05,레진 와이어 스프린트,N,12
2024-06,20대 신경치료,N,80
2024-09,20대 신경치료,N,80
2024-03,20대 신경치료,N,80
2024-07,20대 신경치료,N,110
2023-08,20대 신경치료,N,96
2024-08,20대 신경치료,N,90
2024-12,20대 신경치료,N,98
2024-02,20대 신경치료,N,70
2023-10,20대 신경치료,N,70
2023-12,20대 신경치료,N,77
2024-04,20대 신경치료,N,65
2025-06,20대 신경치료,N,70
2024-11,20대 신경치료,N,78
2025-03,20대 신경치료,N,95
2025-04,20대 신경치료,N,66
2023-07,20대 신경치료,N,90
2023-09,20대 신경치료,N,89
2024-01,20대 신경치료,N,96
2024-05,20대 신경치료,N,90
2025-02,20대 신경치료,N,96
2023-11,20대 신경치료,N,88
2024-10,20대 신경치료,N,70
2025-01,20대 신경치료,N,87
2025-05,20대 신경치료,N,75
2024-06,injury,N,8240
2024-09,injury,N,7790
2024-03,injury,N,9480
2024-07,injury,N,8700
2023-08,injury,N,9080
2024-08,injury,N,8630
2024-12,injury,N,7340
2024-02,injury,N,9660
2023-10,injury,N,9550
2023-12,injury,N,7740
2024-04,injury,N,9600
2025-06,injury,N,7180
2024-11,injury,N,7860
2025-03,injury,N,8900
2025-04,injury,N,8250
2023-07,injury,N,8830
2023-09,injury,N,8400
2024-01,injury,N,11160
2024-05,injury,N,8750
2025-02,injury,N,8680
2023-11,injury,N,8370
2024-10,injury,N,8620
2025-01,injury,N,8670
2025-05,injury,N,6900
2024-06,와이어스프린트,N,17
2024-09,와이어스프린트,N,29
2024-03,와이어스프린트,N,28
2024-07,와이어스프린트,N,29
2023-08,와이어스프린트,N,20
2024-08,와이어스프린트,N,17
2024-12,와이어스프린트,N,30
2024-02,와이어스프린트,N,28
2023-10,와이어스프린트,N,30
2023-12,와이어스프린트,N,20
2024-04,와이어스프린트,N,20
2025-06,와이어스프린트,N,20
2024-11,와이어스프린트,N,16
2025-03,와이어스프린트,N,12
2025-04,와이어스프린트,N,30
2023-07,와이어스프린트,N,40
2023-09,와이어스프린트,N,19
2024-01,와이어스프린트,N,15
2024-05,와이어스프린트,N,37
2025-02,와이어스프린트,N,29
2023-11,와이어스프린트,N,13
2024-10,와이어스프린트,N,16
2025-01,와이어스프린트,N,20
2025-05,와이어스프린트,N,17
2024-09,레진수지관스프린트,N,12
2024-03,레진수지관스프린트,N,17
2024-07,레진수지관스프린트,N,14
2023-08,레진수지관스프린트,N,20
2024-08,레진수지관스프린트,N,17
2024-12,레진수지관스프린트,N,18
2024-02,레진수지관스프린트,N,14
2023-10,레진수지관스프린트,N,17
2024-04,레진수지관스프린트,N,20
2024-11,레진수지관스프린트,N,20
2025-03,레진수지관스프린트,N,30
2025-04,레진수지관스프린트,N,16
2023-07,레진수지관스프린트,N,13
2024-05,레진수지관스프린트,N,12
2025-02,레진수지관스프린트,N,20
2024-10,레진수지관스프린트,N,19
2025-01,레진수지관스프린트,N,20
2025-05,레진수지관스프린트,N,20
2024-06,신경 혈관,N,40
2024-09,신경 혈관,N,59
2024-03,신경 혈관,N,50
2024-07,신경 혈관,N,50
2023-08,신경 혈관,N,40
2024-08,신경 혈관,N,40
2024-12,신경 혈관,N,40
2024-02,신경 혈관,N,30
2023-10,신경 혈관,N,50
2023-12,신경 혈관,N,30
2024-04,신경 혈관,N,50
2025-06,신경 혈관,N,39
2024-11,신경 혈관,N,29
2025-03,신경 혈관,N,47
2025-04,신경 혈관,N,39
2023-07,신경 혈관,N,50
2023-09,신경 혈관,N,30
2024-01,신경 혈관,N,30
2024-05,신경 혈관,N,60
2025-02,신경 혈관,N,47
2023-11,신경 혈관,N,30
2024-10,신경 혈관,N,40
2025-01,신경 혈관,N,30
2025-05,신경 혈관,N,26
2024-06,동탄역 교정치과,N,180
2024-09,동탄역 교정치과,N,100
2024-03,동탄역 교정치과,N,160
2024-07,동탄역 교정치과,N,210
2023-08,동탄역 교정치과,N,90
2024-08,동탄역 교정치과,N,170
2024-12,동탄역 교정치과,N,140
2024-02,동탄역 교정치과,N,230
2023-10,동탄역 교정치과,N,110
2023-12,동탄역 교정치과,N,100
2024-04,동탄역 교정치과,N,170
2025-06,동탄역 교정치과,N,130
2024-11,동탄역 교정치과,N,140
2025-03,동탄역 교정치과,N,140
2025-04,동탄역 교정치과,N,120
2023-07,동탄역 교정치과,N,100
2023-09,동탄역 교정치과,N,90
2024-01,동탄역 교정치과,N,200
2024-05,동탄역 교정치과,N,150
2025-02,동탄역 교정치과,N,180
2023-11,동탄역 교정치과,N,120
2024-10,동탄역 교정치과,N,130
2025-01,동탄역 교정치과,N,160
2025-05,동탄역 교정치과,N,130
2024-06,41번 치아,N,14
2024-09,41번 치아,N,18
2024-03,41번 치아,N,29
2023-08,41번 치아,N,16
2024-08,41번 치아,N,20
2023-10,41번 치아,N,14
2023-12,41번 치아,N,13
2024-04,41번 치아,N,15
2025-06,41번 치아,N,19
2024-11,41번 치아,N,22
2025-03,41번 치아,N,19
2025-04,41번 치아,N,17
2024-01,41번 치아,N,15
2024-05,41번 치아,N,28
2025-02,41번 치아,N,13
2023-11,41번 치아,N,17
2024-10,41번 치아,N,17
2025-05,41번 치아,N,20
2025-04,치근파절 발치,N,13
2024-06,상악 뼈이식,N,22
2024-09,상악 뼈이식,N,33
2024-03,상악 뼈이식,N,14
2024-07,상악 뼈이식,N,37
2023-08,상악 뼈이식,N,24
2024-08,상악 뼈이식,N,16
2024-12,상악 뼈이식,N,11
2024-02,상악 뼈이식,N,14
2023-10,상악 뼈이식,N,28
2023-12,상악 뼈이식,N,13
2024-04,상악 뼈이식,N,26
2025-06,상악 뼈이식,N,29
2024-11,상악 뼈이식,N,23
2025-03,상악 뼈이식,N,12
2025-04,상악 뼈이식,N,11
2023-07,상악 뼈이식,N,27
2023-09,상악 뼈이식,N,21
2024-01,상악 뼈이식,N,22
2024-05,상악 뼈이식,N,19
2025-02,상악 뼈이식,N,22
2023-11,상악 뼈이식,N,13
2024-10,상악 뼈이식,N,26
2025-01,상악 뼈이식,N,21
2025-05,상악 뼈이식,N,24
2025-05,상악 임플란트뼈이식,N,10
2023-11,동탄임플란트전문,N,11
2023-08,뼈이식 흡수,N,13
2024-12,뼈이식 흡수,N,10
2024-09,임플란트 뼈이식 후 잇몸,N,15
2024-03,임플란트 뼈이식 후 잇몸,N,12
2024-07,임플란트 뼈이식 후 잇몸,N,13
2024-02,임플란트 뼈이식 후 잇몸,N,10
2024-04,임플란트 뼈이식 후 잇몸,N,12
2025-06,임플란트 뼈이식 후 잇몸,N,32
2024-11,임플란트 뼈이식 후 잇몸,N,13
2025-04,임플란트 뼈이식 후 잇몸,N,23
2023-07,임플란트 뼈이식 후 잇몸,N,21
2024-05,임플란트 뼈이식 후 잇몸,N,22
2023-11,임플란트 뼈이식 후 잇몸,N,10
2024-10,임플란트 뼈이식 후 잇몸,N,13
2025-01,임플란트 뼈이식 후 잇몸,N,10
2025-05,임플란트 뼈이식 후 잇몸,N,12
2024-06,어금니 없으면,N,340
2024-09,어금니 없으면,N,330
2024-03,어금니 없으면,N,350
2024-07,어금니 없으면,N,360
2023-08,어금니 없으면,N,350
2024-08,어금니 없으면,N,380
2024-12,어금니 없으면,N,340
2024-02,어금니 없으면,N,340
2023-10,어금니 없으면,N,370
2023-12,어금니 없으면,N,280
2024-04,어금니 없으면,N,310
2025-06,어금니 없으면,N,200
2024-11,어금니 없으면,N,320
2025-03,어금니 없으면,N,360
2025-04,어금니 없으면,N,220
2023-07,어금니 없으면,N,350
2023-09,어금니 없으면,N,320
2024-01,어금니 없으면,N,350
2024-05,어금니 없으면,N,390
2025-02,어금니 없으면,N,330
2023-11,어금니 없으면,N,310
2024-10,어금니 없으면,N,350
2025-01,어금니 없으면,N,320
2025-05,어금니 없으면,N,250
2024-06,치아 홈메우기 과정,N,10
2024-07,치아 홈메우기 과정,N,12
2025-06,치아 홈메우기 과정,N,43
2023-07,치아 홈메우기 과정,N,20
2024-01,치아 홈메우기 과정,N,23
2024-05,치아 홈메우기 과정,N,13
2025-01,치아 홈메우기 과정,N,10
2024-06,어린이 어금니 홈메우기,N,22
2024-03,어린이 어금니 홈메우기,N,10
2024-07,어린이 어금니 홈메우기,N,12
2024-08,어린이 어금니 홈메우기,N,21
2024-12,어린이 어금니 홈메우기,N,12
2024-02,어린이 어금니 홈메우기,N,27
2023-12,어린이 어금니 홈메우기,N,10
2025-06,어린이 어금니 홈메우기,N,23
2024-11,어린이 어금니 홈메우기,N,12
2025-03,어린이 어금니 홈메우기,N,11
2025-04,어린이 어금니 홈메우기,N,48
2023-07,어린이 어금니 홈메우기,N,11
2023-09,어린이 어금니 홈메우기,N,11
2024-01,어린이 어금니 홈메우기,N,20
2024-05,어린이 어금니 홈메우기,N,12
2025-02,어린이 어금니 홈메우기,N,22
2024-10,어린이 어금니 홈메우기,N,11
2025-01,어린이 어금니 홈메우기,N,10
2025-05,어린이 어금니 홈메우기,N,59
2024-06,실란트치아,N,62
2024-09,실란트치아,N,45
2024-03,실란트치아,N,23
2024-07,실란트치아,N,54
2023-08,실란트치아,N,10
2024-08,실란트치아,N,73
2024-12,실란트치아,N,66
2024-02,실란트치아,N,24
2023-10,실란트치아,N,21
2024-04,실란트치아,N,15
2025-06,실란트치아,N,66
2024-11,실란트치아,N,63
2025-03,실란트치아,N,44
2025-04,실란트치아,N,46
2023-07,실란트치아,N,14
2023-09,실란트치아,N,22
2024-01,실란트치아,N,11
2024-05,실란트치아,N,62
2025-02,실란트치아,N,47
2023-11,실란트치아,N,12
2024-10,실란트치아,N,47
2025-01,실란트치아,N,43
2025-05,실란트치아,N,60
2024-06,어린이홈메우기,N,25
2024-09,어린이홈메우기,N,24
2024-03,어린이홈메우기,N,24
2024-07,어린이홈메우기,N,38
2023-08,어린이홈메우기,N,31
2024-08,어린이홈메우기,N,45
2024-12,어린이홈메우기,N,12
2024-02,어린이홈메우기,N,43
2023-10,어린이홈메우기,N,11
2023-12,어린이홈메우기,N,23
2024-04,어린이홈메우기,N,10
2025-06,어린이홈메우기,N,33
